ecrivain,ecrivainLabel,nationaliteLabel,dateNaissance,dateMort,lieuNaissanceLabel,lieuDecesLabel,GeolocLieuNaissance,GeolocLieuDeces
http://www.wikidata.org/entity/Q101529,Karl M. Baer,Allemagne,1885-05-20T00:00:00Z,1956-06-26T00:00:00Z,Bad Arolsen,Bat Yam,Point(9.016666666 51.377777777),Point(34.750277777 32.023055555)
http://www.wikidata.org/entity/Q115674,Jack Finney,États-Unis,1911-10-02T00:00:00Z,1995-11-14T00:00:00Z,Milwaukee,Greenbrae,Point(-87.95 43.05),Point(-122.524722222 37.948611111)
http://www.wikidata.org/entity/Q116258,Victor Cherbuliez,Suisse,1829-07-19T00:00:00Z,1899-07-01T00:00:00Z,Genève,Combs-la-Ville,Point(6.15 46.2),Point(2.563055555 48.661944444)
http://www.wikidata.org/entity/Q114509,Scott O'Dell,États-Unis,1898-05-23T00:00:00Z,1989-10-15T00:00:00Z,Los Angeles,Mount Kisco,Point(-118.25 34.05),Point(-73.72708 41.20426)
http://www.wikidata.org/entity/Q123421,Paul Sutermeister,Suisse,1864-06-06T00:00:00Z,1905-02-02T00:00:00Z,Küsnacht,Berne,Point(8.5825 47.318055555),Point(7.438611111 46.950833333)
http://www.wikidata.org/entity/Q131487,Karl Adolph Gjellerup,Danemark,1857-06-02T00:00:00Z,1919-10-13T00:00:00Z,Q12333683,Klotzsche,Point(12.0903 55.195),Point(13.778333333 51.116388888)
http://www.wikidata.org/entity/Q105167,Tom Clancy,États-Unis,1947-04-12T00:00:00Z,2013-10-01T00:00:00Z,Baltimore,Baltimore,Point(-76.615 39.286388888),Point(-76.615 39.286388888)
http://www.wikidata.org/entity/Q106073,Gabriele Wohmann,Allemagne,1932-05-21T00:00:00Z,2015-06-22T00:00:00Z,Darmstadt,Darmstadt,Point(8.65 49.866666666),Point(8.65 49.866666666)
http://www.wikidata.org/entity/Q116133,Margaret Yorke,Royaume-Uni,1924-01-30T00:00:00Z,2012-11-17T00:00:00Z,Surrey,Long Crendon,Point(-0.416666666 51.25),Point(-0.997 51.773)
http://www.wikidata.org/entity/Q131333,George Eliot,Royaume-Uni,1819-11-22T00:00:00Z,1880-12-22T00:00:00Z,Nuneaton,Londres,Point(-1.4683 52.523),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q102513,Harriet Beecher Stowe,États-Unis,1811-06-14T00:00:00Z,1896-07-01T00:00:00Z,Litchfield,Hartford,Point(-73.189722222 41.747222222),Point(-72.685 41.763333333)
http://www.wikidata.org/entity/Q123389,Robert Pinget,Suisse,1919-07-19T00:00:00Z,1997-08-25T00:00:00Z,Genève,Tours,Point(6.15 46.2),Point(0.688333333 47.392777777)
http://www.wikidata.org/entity/Q124735,Charles Williams,Royaume-Uni,1886-09-20T00:00:00Z,1945-05-15T00:00:00Z,Londres,Oxford,Point(-0.1275 51.507222222),Point(-1.257777777 51.751944444)
http://www.wikidata.org/entity/Q132524,Ayn Rand,Union des républiques socialistes soviétiques,1905-02-02T00:00:00Z,1982-03-06T00:00:00Z,Saint-Pétersbourg,New York,Point(30.316666666 59.95),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q123283,Hans Martin Sutermeister,Suisse,1907-09-29T00:00:00Z,1977-05-04T00:00:00Z,Schlossrued,Bâle,Point(8.091388888 47.291388888),Point(7.591111111 47.550555555)
http://www.wikidata.org/entity/Q123053,Johanna Spyri,Suisse,1827-06-12T00:00:00Z,1901-07-07T00:00:00Z,Hirzel,Zurich,Point(8.610277777 47.216944444),Point(8.54 47.378611111)
http://www.wikidata.org/entity/Q107002,Evelyn Waugh,Royaume-Uni,1903-10-28T00:00:00Z,1966-04-10T00:00:00Z,Londres,Somerset,Point(-0.1275 51.507222222),Point(-3.0 51.3)
http://www.wikidata.org/entity/Q114509,Scott O'Dell,États-Unis,1898-05-23T00:00:00Z,1989-10-15T00:00:00Z,Los Angeles,Mount Kisco,Point(-118.24368 34.05223),Point(-73.72708 41.20426)
http://www.wikidata.org/entity/Q122358,Jeremias Gotthelf,Suisse,1797-10-04T00:00:00Z,1854-10-22T00:00:00Z,Morat,Lützelflüh,Point(7.116944444 46.928055555),Point(7.683333333 46.999722222)
http://www.wikidata.org/entity/Q115674,Jack Finney,États-Unis,1911-10-02T00:00:00Z,1995-11-14T00:00:00Z,Milwaukee,Greenbrae,Point(-87.90647 43.0389),Point(-122.524722222 37.948611111)
http://www.wikidata.org/entity/Q120085,Martha Gellhorn,États-Unis,1908-11-08T00:00:00Z,1998-02-15T00:00:00Z,Saint-Louis,Londres,Point(-90.2 38.616666666),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q117913,Jacques Arago,France,1790-03-10T00:00:00Z,1855-11-27T00:00:00Z,Estagel,Rio de Janeiro,Point(2.698888888 42.772222222),Point(-43.196388888 -22.908333333)
http://www.wikidata.org/entity/Q123386,Isabelle de Charrière,Pays-Bas,1740-10-20T00:00:00Z,1805-12-27T00:00:00Z,château de Zuylen,Colombier,Point(5.073086 52.1271),Point(6.866666666 46.966666666)
http://www.wikidata.org/entity/Q111673,Reinhold Solger,États-Unis,1820-01-21T00:00:00Z,1866-09-25T00:00:00Z,Szczecin,Washington,Point(14.555277777 53.424722222),Point(-77.036666666 38.895)
http://www.wikidata.org/entity/Q123469,Sinclair Lewis,États-Unis,1885-02-07T00:00:00Z,1951-01-10T00:00:00Z,Sauk Centre,Rome,Point(-94.954166666 45.736388888),Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q120578,Charlotte Armstrong,États-Unis,1905-05-02T00:00:00Z,1969-07-07T00:00:00Z,Q17127899,Glendale,Point(-87.8625 45.78055556),Point(-118.25 34.170833333)
http://www.wikidata.org/entity/Q121060,Matthew Gregory Lewis,Royaume de Grande Bretagne,1775-07-09T00:00:00Z,1818-05-14T00:00:00Z,Londres,océan Atlantique,Point(-0.1275 51.507222222),Point(-30.0 0.0)
http://www.wikidata.org/entity/Q100035,Franz von Gaudy,Allemagne,1800-01-01T00:00:00Z,1840-01-01T00:00:00Z,Francfort-sur-l'Oder,Berlin,Point(14.55 52.35),Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q132524,Ayn Rand,États-Unis,1905-02-02T00:00:00Z,1982-03-06T00:00:00Z,Saint-Pétersbourg,New York,Point(30.316666666 59.95),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q123080,Blaise Cendrars,France,1887-09-01T00:00:00Z,1961-01-21T00:00:00Z,La Chaux-de-Fonds,Paris,Point(6.829558333 47.099627777),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q101878,Friedrich Griese,Allemagne,1890-10-02T00:00:00Z,1975-06-01T00:00:00Z,Möllenhagen,Lübeck,Point(12.933333333 53.533333333),Point(10.686388888 53.869722222)
http://www.wikidata.org/entity/Q83059,Saul Bellow,États-Unis,1915-06-10T00:00:00Z,2005-04-05T00:00:00Z,Lachine,Brookline,Point(-73.6926 45.441888888),Point(-71.12116 42.33176)
http://www.wikidata.org/entity/Q72705,Sybille Bedford,Royaume-Uni,1911-03-16T00:00:00Z,2006-02-17T00:00:00Z,Charlottenburg,Londres,Point(13.3 52.516666666),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q81071,James M. Cain,États-Unis,1892-07-01T00:00:00Z,1977-10-27T00:00:00Z,Annapolis,University Park,Point(-76.501111111 38.973055555),Point(-76.94192 38.97039)
http://www.wikidata.org/entity/Q75612,Isaac Bashevis Singer,Pologne,1902-11-21T00:00:00Z,1991-07-24T00:00:00Z,Leoncin,comté de Miami-Dade,Point(20.55 52.4),Point(-80.193611 25.774167)
http://www.wikidata.org/entity/Q91059,Richard Plant,Allemagne,1910-07-22T00:00:00Z,1998-03-03T00:00:00Z,Francfort-sur-le-Main,New York,Point(8.679722222 50.113611111),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q81438,Walt Whitman,États-Unis,1819-05-31T00:00:00Z,1892-03-26T00:00:00Z,Long Island,Camden,Point(-73.253616 40.805805),Point(-75.1066 39.9368)
http://www.wikidata.org/entity/Q77208,Horst Bienek,Allemagne,1930-05-07T00:00:00Z,1990-12-07T00:00:00Z,Gliwice,Munich,Point(18.67658 50.29761),Point(11.5755 48.137194444)
http://www.wikidata.org/entity/Q77087,Klaus Mann,États-Unis,1906-11-18T00:00:00Z,1949-05-21T00:00:00Z,Munich,Cannes,Point(11.5755 48.137194444),Point(7.021388888 43.5525)
http://www.wikidata.org/entity/Q78511,Gustav Meyrink,Autriche,1868-01-19T00:00:00Z,1932-12-04T00:00:00Z,Vienne,Starnberg,Point(16.373064 48.20833),Point(11.340555555 47.997222222)
http://www.wikidata.org/entity/Q77549,Hilde Domin,Allemagne,1909-07-27T00:00:00Z,2006-02-22T00:00:00Z,Cologne,Heidelberg,Point(6.957777777 50.942222222),Point(8.71 49.412222222)
http://www.wikidata.org/entity/Q85756,Carl Franz van der Velde,Allemagne,1779-09-27T00:00:00Z,1824-04-06T00:00:00Z,Wrocław,Wrocław,Point(17.03533 51.10773),Point(17.03333 51.1)
http://www.wikidata.org/entity/Q86487,Frederic Morton,États-Unis,1924-10-05T00:00:00Z,2015-04-20T00:00:00Z,Vienne,Vienne,Point(16.373064 48.20833),Point(16.373064 48.20833)
http://www.wikidata.org/entity/Q93343,Percy Bysshe Shelley,Royaume-Uni de Grande-Bretagne et d'Irlande,1792-08-04T00:00:00Z,1822-07-08T00:00:00Z,Horsham,La Spezia,Point(-0.325 51.062),Point(9.828880555 44.108044444)
http://www.wikidata.org/entity/Q87487,Elise Polko,Allemagne,1822-01-31T00:00:00Z,1899-05-15T00:00:00Z,Radebeul,Munich,Point(13.67 51.103333333),Point(11.5755 48.137194444)
http://www.wikidata.org/entity/Q77733,Max von der Grün,Allemagne,1926-05-25T00:00:00Z,2005-04-07T00:00:00Z,Bayreuth,Dortmund,Point(11.578333333 49.948055555),Point(7.465277777 51.513888888)
http://www.wikidata.org/entity/Q76539,Hans Fallada,Allemagne,1893-07-21T00:00:00Z,1947-02-05T00:00:00Z,Greifswald,Berlin,Point(13.383333333 54.083333333),Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q76409,Charles Bukowski,Allemagne,1920-08-16T00:00:00Z,1994-03-09T00:00:00Z,Andernach,San Pedro,Point(7.401666666 50.439722222),Point(-118.29 33.74)
http://www.wikidata.org/entity/Q82248,John Galsworthy,Royaume-Uni de Grande-Bretagne et d'Irlande,1867-08-14T00:00:00Z,1933-01-31T00:00:00Z,district royal de Kingston-upon-Thames,Londres,Point(-0.28 51.39),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q91288,Alexander Moszkowski,Allemagne,1851-01-15T00:00:00Z,1934-09-26T00:00:00Z,"Pilica, Silesian Voivodeship",Berlin,Point(19.656666666 50.466388888),Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q87487,Elise Polko,Allemagne,1823-01-31T00:00:00Z,1899-05-15T00:00:00Z,Radebeul,Munich,Point(13.67 51.103333333),Point(11.5755 48.137194444)
http://www.wikidata.org/entity/Q75612,Isaac Bashevis Singer,États-Unis,1902-11-21T00:00:00Z,1991-07-24T00:00:00Z,Leoncin,comté de Miami-Dade,Point(20.55 52.4),Point(-80.193611 25.774167)
http://www.wikidata.org/entity/Q76546,Erich Kästner,Allemagne,1899-02-23T00:00:00Z,1974-07-29T00:00:00Z,Dresde,Munich,Point(13.733333333 51.033333333),Point(11.5755 48.137194444)
http://www.wikidata.org/entity/Q79904,J. D. Salinger,États-Unis,1919-01-01T00:00:00Z,2010-01-27T00:00:00Z,New York,New Hampshire,Point(-73.94 40.67),Point(-71.5 44.0)
http://www.wikidata.org/entity/Q85756,Carl Franz van der Velde,Allemagne,1779-09-27T00:00:00Z,1824-04-06T00:00:00Z,Wrocław,Wrocław,Point(17.03533 51.10773),Point(17.03533 51.10773)
http://www.wikidata.org/entity/Q76632,Theodor Fontane,Allemagne,1819-12-30T00:00:00Z,1898-09-20T00:00:00Z,Neuruppin,Berlin,Point(12.8 52.922222222),Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q71714,Henry Winterfeld,Allemagne,1901-04-09T00:00:00Z,1990-01-27T00:00:00Z,Hambourg,Maine,Point(10.0 53.55),Point(-69.0 45.5)
http://www.wikidata.org/entity/Q81796,J. M. Barrie,Royaume-Uni de Grande-Bretagne et d'Irlande,1860-05-09T00:00:00Z,1937-06-19T00:00:00Z,Kirriemuir,Londres,Point(-3.0051 56.669211111),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q82248,John Galsworthy,Royaume-Uni,1867-08-14T00:00:00Z,1933-01-31T00:00:00Z,district royal de Kingston-upon-Thames,Londres,Point(-0.28 51.39),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q77208,Horst Bienek,Allemagne,1930-05-07T00:00:00Z,1990-12-07T00:00:00Z,Gliwice,Munich,Point(18.666666666 50.283333333),Point(11.5755 48.137194444)
http://www.wikidata.org/entity/Q90238,George Meredith,Royaume-Uni de Grande-Bretagne et d'Irlande,1828-02-12T00:00:00Z,1909-05-18T00:00:00Z,Portsmouth,Dorking,Point(-1.088888888 50.795277777),Point(-0.3318 51.234)
http://www.wikidata.org/entity/Q86487,Frederic Morton,Autriche,1924-10-05T00:00:00Z,2015-04-20T00:00:00Z,Vienne,Vienne,Point(16.373064 48.20833),Point(16.373064 48.20833)
http://www.wikidata.org/entity/Q76755,Karl Gutzkow,Allemagne,1811-03-17T00:00:00Z,1878-12-16T00:00:00Z,Berlin,Francfort-sur-le-Main,Point(13.383333333 52.516666666),Point(8.679722222 50.113611111)
http://www.wikidata.org/entity/Q75612,Isaac Bashevis Singer,Empire russe,1902-11-21T00:00:00Z,1991-07-24T00:00:00Z,Leoncin,comté de Miami-Dade,Point(20.55 52.4),Point(-80.193611 25.774167)
http://www.wikidata.org/entity/Q81796,J. M. Barrie,Royaume-Uni,1860-05-09T00:00:00Z,1937-06-19T00:00:00Z,Kirriemuir,Londres,Point(-3.0051 56.669211111),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q77489,Curt Siodmak,Allemagne,1902-08-10T00:00:00Z,2000-09-02T00:00:00Z,Dresde,"Three Rivers, California",Point(13.733333333 51.033333333),Point(-118.886388888 36.454166666)
http://www.wikidata.org/entity/Q82104,Ian Fleming,Royaume-Uni,1908-05-28T00:00:00Z,1964-08-12T00:00:00Z,Londres,Cantorbéry,Point(-0.1275 51.507222222),Point(1.0775 51.278333333)
http://www.wikidata.org/entity/Q66207,Johann Heinrich Daniel Zschokke,Allemagne,1771-03-22T00:00:00Z,1848-06-27T00:00:00Z,Magdebourg,Aarau,Point(11.616666666 52.133333333),Point(8.045 47.394166666)
http://www.wikidata.org/entity/Q77489,Curt Siodmak,République de Weimar,1902-08-10T00:00:00Z,2000-09-02T00:00:00Z,Dresde,"Three Rivers, California",Point(13.733333333 51.033333333),Point(-118.886388888 36.454166666)
http://www.wikidata.org/entity/Q75059,André Bellessort,France,1866-03-19T00:00:00Z,1942-01-22T00:00:00Z,Laval,Paris,Point(-0.77 48.072777777),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q90009,Heinz Politzer,Autriche,1910-12-31T00:00:00Z,1978-07-30T00:00:00Z,Vienne,Berkeley,Point(16.373064 48.20833),Point(-122.268055555 37.870277777)
http://www.wikidata.org/entity/Q76483,Rainer Maria Rilke,Autriche,1875-12-04T00:00:00Z,1926-12-29T00:00:00Z,Prague,Montreux,Point(14.421388888 50.088611111),Point(6.916666666 46.433333333)
http://www.wikidata.org/entity/Q77087,Klaus Mann,Allemagne,1906-11-18T00:00:00Z,1949-05-21T00:00:00Z,Munich,Cannes,Point(11.5755 48.137194444),Point(7.021388888 43.5525)
http://www.wikidata.org/entity/Q66207,Johann Heinrich Daniel Zschokke,Suisse,1771-03-22T00:00:00Z,1848-06-27T00:00:00Z,Magdebourg,Aarau,Point(11.616666666 52.133333333),Point(8.044338888 47.39285)
http://www.wikidata.org/entity/Q76480,Heinrich Mann,Allemagne,1871-03-27T00:00:00Z,1950-03-11T00:00:00Z,Lübeck,Santa Monica,Point(10.686388888 53.869722222),Point(-118.481388888 34.021944444)
http://www.wikidata.org/entity/Q83059,Saul Bellow,États-Unis,1915-06-10T00:00:00Z,2005-04-05T00:00:00Z,Lachine,Brookline,Point(-73.6926 45.441888888),Point(-71.121666666 42.331666666)
http://www.wikidata.org/entity/Q76189,Elizabeth von Arnim,Allemagne,1866-08-31T00:00:00Z,1941-02-09T00:00:00Z,Nouvelle-Galles du Sud,Charleston,Point(147.0 -32.0),Point(-79.9325 32.776111111)
http://www.wikidata.org/entity/Q76534,Stefan Heym,États-Unis,1913-04-10T00:00:00Z,2001-12-16T00:00:00Z,Chemnitz,Jérusalem,Point(12.916666666 50.833333333),Point(35.216666666 31.783333333)
http://www.wikidata.org/entity/Q79025,Walter Scott,Royaume de Grande Bretagne,1771-08-15T00:00:00Z,1832-09-21T00:00:00Z,Édimbourg,Abbotsford,Point(-3.198888888 55.95),Point(-2.781944444 55.599722222)
http://www.wikidata.org/entity/Q78491,Stefan Zweig,Autriche-Hongrie,1881-11-28T00:00:00Z,1942-02-22T00:00:00Z,Vienne,Petrópolis,Point(16.373064 48.20833),Point(-43.178888888 -22.505)
http://www.wikidata.org/entity/Q72705,Sybille Bedford,Allemagne,1911-03-16T00:00:00Z,2006-02-17T00:00:00Z,Charlottenburg,Londres,Point(13.3 52.516666666),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q80321,Halldór Laxness,Islande,1902-04-23T00:00:00Z,1998-02-08T00:00:00Z,Reykjavik,Mosfellsbær,Point(-21.883333333 64.15),Point(-21.713225 64.168633333)
http://www.wikidata.org/entity/Q80889,Sigrid Undset,Norvège,1882-05-20T00:00:00Z,1949-06-10T00:00:00Z,Kalundborg,Lillehammer,Point(11.085 55.681388888),Point(10.4325 61.13)
http://www.wikidata.org/entity/Q91288,Alexander Moszkowski,Pologne,1851-01-15T00:00:00Z,1934-09-26T00:00:00Z,"Pilica, Silesian Voivodeship",Berlin,Point(19.656666666 50.466388888),Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q89265,Gina Kaus,Autriche,1893-10-21T00:00:00Z,1985-12-23T00:00:00Z,Vienne,Los Angeles,Point(16.373064 48.20833),Point(-118.25 34.05)
http://www.wikidata.org/entity/Q83321,Giacomo Casanova,République de Venise,1725-04-02T00:00:00Z,1798-06-04T00:00:00Z,Venise,Duchcov,Point(12.331944444 45.439722222),Point(13.746310094 50.603854793)
http://www.wikidata.org/entity/Q76483,Rainer Maria Rilke,Allemagne,1875-12-04T00:00:00Z,1926-12-29T00:00:00Z,Prague,Montreux,Point(14.421388888 50.088611111),Point(6.916666666 46.433333333)
http://www.wikidata.org/entity/Q91059,Richard Plant,États-Unis,1910-07-22T00:00:00Z,1998-03-03T00:00:00Z,Francfort-sur-le-Main,New York,Point(8.679722222 50.113611111),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q76483,Rainer Maria Rilke,Autriche-Hongrie,1875-12-04T00:00:00Z,1926-12-29T00:00:00Z,Prague,Montreux,Point(14.421388888 50.088611111),Point(6.916666666 46.433333333)
http://www.wikidata.org/entity/Q78494,Arthur Koestler,Hongrie,1905-09-05T00:00:00Z,1983-03-01T00:00:00Z,Budapest,Londres,Point(19.040833333 47.498333333),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q83158,Jean Cocteau,France,1889-07-05T00:00:00Z,1963-10-11T00:00:00Z,Maisons-Laffitte,Milly-la-Forêt,Point(2.145 48.946111111),Point(2.466944444 48.404166666)
http://www.wikidata.org/entity/Q81071,James M. Cain,États-Unis,1892-07-01T00:00:00Z,1977-10-27T00:00:00Z,Annapolis,University Park,Point(-76.501111111 38.973055555),Point(-76.9433 38.9714)
http://www.wikidata.org/entity/Q71309,Walter Ernsting,Allemagne,1920-06-13T00:00:00Z,2005-01-15T00:00:00Z,Coblence,Salzbourg,Point(7.597777777 50.359722222),Point(13.033333333 47.8)
http://www.wikidata.org/entity/Q92775,Humphrey Carpenter,Royaume-Uni,1946-04-29T00:00:00Z,2005-01-04T00:00:00Z,Oxford,Oxford,Point(-1.257777777 51.751944444),Point(-1.257777777 51.751944444)
http://www.wikidata.org/entity/Q85756,Carl Franz van der Velde,Allemagne,1779-09-27T00:00:00Z,1824-04-06T00:00:00Z,Wrocław,Wrocław,Point(17.03333 51.1),Point(17.03333 51.1)
http://www.wikidata.org/entity/Q77549,Hilde Domin,République dominicaine,1909-07-27T00:00:00Z,2006-02-22T00:00:00Z,Cologne,Heidelberg,Point(6.957777777 50.942222222),Point(8.71 49.412222222)
http://www.wikidata.org/entity/Q78487,Robert Musil,Autriche,1880-11-06T00:00:00Z,1942-04-15T00:00:00Z,Klagenfurt,Genève,Point(14.3 46.616666666),Point(6.15 46.2)
http://www.wikidata.org/entity/Q89265,Gina Kaus,Autriche,1893-10-21T00:00:00Z,1985-12-23T00:00:00Z,Vienne,Los Angeles,Point(16.373064 48.20833),Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q87487,Elise Polko,Allemagne,1822-01-31T00:00:00Z,1899-05-15T00:00:00Z,Leipzig,Munich,Point(12.383333333 51.333333333),Point(11.5755 48.137194444)
http://www.wikidata.org/entity/Q89261,Anna Gmeyner,Autriche,1902-03-16T00:00:00Z,1991-01-03T00:00:00Z,Vienne,York,Point(16.373064 48.20833),Point(-1.083333333 53.95)
http://www.wikidata.org/entity/Q92562,Léon Daudet,France,1867-11-16T00:00:00Z,1942-06-30T00:00:00Z,Paris,Saint-Rémy-de-Provence,Point(2.351827777 48.856577777),Point(4.831666666 43.789444444)
http://www.wikidata.org/entity/Q76409,Charles Bukowski,États-Unis,1920-08-16T00:00:00Z,1994-03-09T00:00:00Z,Andernach,San Pedro,Point(7.401666666 50.439722222),Point(-118.29 33.74)
http://www.wikidata.org/entity/Q75889,Friedrich Hölderlin,Allemagne,1770-03-20T00:00:00Z,1843-06-07T00:00:00Z,Lauffen am Neckar,Tübingen,Point(9.156666666 49.076388888),Point(9.055555555 48.52)
http://www.wikidata.org/entity/Q93343,Percy Bysshe Shelley,Royaume-Uni de Grande-Bretagne et d'Irlande,1792-08-04T00:00:00Z,1822-07-08T00:00:00Z,Horsham,Lerici,Point(-0.325 51.062),Point(9.9111 44.076261111)
http://www.wikidata.org/entity/Q75868,Arnold Zweig,République démocratique allemande,1887-11-10T00:00:00Z,1968-11-26T00:00:00Z,Głogów,Berlin-Est,Point(16.080277777 51.658888888),Point(13.404444444 52.518611111)
http://www.wikidata.org/entity/Q68036,Stefan Andres,Allemagne,1906-06-26T00:00:00Z,1970-06-29T00:00:00Z,Trittenheim,Rome,Point(6.900555555 49.825833333),Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q75868,Arnold Zweig,République démocratique allemande,1887-11-10T00:00:00Z,1968-11-26T00:00:00Z,Głogów,Berlin-Est,Point(16.0845 51.66361),Point(13.404444444 52.518611111)
http://www.wikidata.org/entity/Q78494,Arthur Koestler,Autriche,1905-09-05T00:00:00Z,1983-03-01T00:00:00Z,Budapest,Londres,Point(19.040833333 47.498333333),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q81447,Aldous Huxley,Royaume-Uni,1894-07-26T00:00:00Z,1963-11-22T00:00:00Z,Godalming,Los Angeles,Point(-0.61 51.185),Point(-118.25 34.05)
http://www.wikidata.org/entity/Q77079,Jean Paul,Allemagne,1763-03-21T00:00:00Z,1825-11-14T00:00:00Z,Wunsiedel,Bayreuth,Point(12.016666666 50.016666666),Point(11.578333333 49.948055555)
http://www.wikidata.org/entity/Q87487,Elise Polko,Allemagne,1823-01-31T00:00:00Z,1899-05-15T00:00:00Z,Leipzig,Munich,Point(12.383333333 51.333333333),Point(11.5755 48.137194444)
